LSOA11CD,LAD11CD
E01004285,E09000030
E01004286,E09000030
E01004287,E09000030
E01004288,E09000030
E01004289,E09000030
E01004290,E09000030
E01004291,E09000030
E01004292,E09000030
E01004293,E09000030
E01004294,E09000030
E01004295,E09000030
E01004296,E09000030
E01004297,E09000030
E01004298,E09000030
E01004300,E09000030
E01004301,E09000030
E01004302,E09000030
E01004303,E09000030
E01004304,E09000030
E01004305,E09000030
E01004306,E09000030
E01004307,E09000030
E01004308,E09000030
E01004309,E09000030
E01004310,E09000030
E01004311,E09000030
E01004312,E09000030
E01004313,E09000030
E01004314,E09000030
E01004315,E09000030
E01004316,E09000030
E01004317,E09000030
E01004318,E09000030
E01004319,E09000030
E01004321,E09000030
E01004322,E09000030
E01004323,E09000030
E01004324,E09000030
E01004325,E09000030
E01004326,E09000030
E01004327,E09000031
E01004328,E09000031
E01004329,E09000031
E01004330,E09000031
E01004331,E09000031
E01004332,E09000031
E01004333,E09000031
E01004334,E09000031
E01004335,E09000031
E01004336,E09000031
E01004337,E09000031
E01004338,E09000031
E01004339,E09000031
E01004340,E09000031
E01004341,E09000031
E01004342,E09000031
E01004343,E09000031
E01004344,E09000031
E01004345,E09000031
E01004346,E09000031
E01004347,E09000031
E01004348,E09000031
E01004349,E09000031
E01004350,E09000031
E01004351,E09000031
E01004352,E09000031
E01004353,E09000031
E01004354,E09000031
E01004355,E09000031
E01004356,E09000031
E01004357,E09000031
E01004358,E09000031
E01004359,E09000031
E01004360,E09000031
E01004361,E09000031
E01004362,E09000031
E01004363,E09000031
E01004364,E09000031
E01004365,E09000031
E01004366,E09000031
E01004367,E09000031
E01004368,E09000031
E01004369,E09000031
E01004370,E09000031
E01004371,E09000031
E01004372,E09000031
E01004373,E09000031
E01004374,E09000031
E01004375,E09000031
E01004376,E09000031
E01004377,E09000031
E01004378,E09000031
E01004379,E09000031
E01004380,E09000031
E01004381,E09000031
E01004382,E09000031
E01004383,E09000031
E01004384,E09000031
E01004385,E09000031
E01004386,E09000031
E01004387,E09000031
E01004388,E09000031
E01004389,E09000031
E01004390,E09000031
E01004391,E09000031
E01004392,E09000031
E01004393,E09000031
E01004394,E09000031
E01004395,E09000031
E01004396,E09000031
E01004397,E09000031
E01004398,E09000031
E01004399,E09000031
E01004400,E09000031
E01004401,E09000031
E01004402,E09000031
E01004403,E09000031
E01004404,E09000031
E01004405,E09000031
E01004406,E09000031
E01004407,E09000031
E01004408,E09000031
E01004409,E09000031
E01004410,E09000031
E01004411,E09000031
E01004412,E09000031
E01004413,E09000031
E01004414,E09000031
E01004415,E09000031
E01004416,E09000031
E01004417,E09000031
E01004418,E09000031
E01004419,E09000031
E01004420,E09000031
E01004421,E09000031
E01004422,E09000031
E01004423,E09000031
E01004424,E09000031
E01004425,E09000031
E01004426,E09000031
E01004427,E09000031
E01004428,E09000031
E01004429,E09000031
E01004430,E09000031
E01004432,E09000031
E01004434,E09000031
E01004435,E09000031
E01004436,E09000031
E01004437,E09000031
E01004438,E09000031
E01004439,E09000031
E01004440,E09000031
E01004441,E09000031
E01004442,E09000031
E01004443,E09000031
E01004444,E09000031
E01004445,E09000031
E01004446,E09000031
E01004447,E09000031
E01004448,E09000031
E01004449,E09000031
E01004450,E09000031
E01004451,E09000031
E01004452,E09000031
E01004453,E09000031
E01004454,E09000031
E01004455,E09000031
E01004456,E09000031
E01004457,E09000031
E01004458,E09000031
E01004459,E09000031
E01004460,E09000031
E01004461,E09000031
E01004462,E09000031
E01004463,E09000031
E01004464,E09000031
E01004465,E09000031
E01004466,E09000031
E01004467,E09000031
E01004468,E09000031
E01004469,E09000031
E01004470,E09000031
E01004471,E09000031
E01004472,E09000032
E01004473,E09000032
E01004474,E09000032
E01004475,E09000032
E01004476,E09000032
E01004477,E09000032
E01004478,E09000032
E01004479,E09000032
E01004480,E09000032
E01004481,E09000032
E01004482,E09000032
E01004483,E09000032
E01004484,E09000032
E01004485,E09000032
E01004486,E09000032
E01004487,E09000032
E01004488,E09000032
E01004489,E09000032
E01004490,E09000032
E01004491,E09000032
E01004492,E09000032
E01004493,E09000032
E01004494,E09000032
E01004495,E09000032
E01004496,E09000032
E01004497,E09000032
E01004498,E09000032
E01004499,E09000032
E01004500,E09000032
E01004501,E09000032
E01004502,E09000032
E01004503,E09000032
E01004504,E09000032
E01004505,E09000032
E01004506,E09000032
E01004507,E09000032
E01004508,E09000032
E01004509,E09000032
E01004510,E09000032
E01004511,E09000032
E01004512,E09000032
E01004513,E09000032
E01004514,E09000032
E01004515,E09000032
E01004516,E09000032
E01004517,E09000032
E01004518,E09000032
E01004519,E09000032
E01004520,E09000032
E01004521,E09000032
E01004522,E09000032
E01004523,E09000032
E01004524,E09000032
E01004525,E09000032
E01004526,E09000032
E01004527,E09000032
E01004528,E09000032
E01004529,E09000032
E01004530,E09000032
E01004531,E09000032
E01004532,E09000032
E01004533,E09000032
E01004534,E09000032
E01004535,E09000032
E01004536,E09000032
E01004537,E09000032
E01004538,E09000032
E01004539,E09000032
E01004540,E09000032
E01004541,E09000032
E01004542,E09000032
E01004543,E09000032
E01004544,E09000032
E01004545,E09000032
E01004546,E09000032
E01004547,E09000032
E01004548,E09000032
E01004549,E09000032
E01004550,E09000032
E01004551,E09000032
E01004552,E09000032
E01004553,E09000032
E01004554,E09000032
E01004555,E09000032
E01004556,E09000032
E01004557,E09000032
E01004558,E09000032
E01004559,E09000032
E01004560,E09000032
E01004562,E09000032
E01004563,E09000032
E01004564,E09000032
E01004565,E09000032
E01004566,E09000032
E01004567,E09000032
E01004568,E09000032
E01004569,E09000032
E01004570,E09000032
E01004571,E09000032
E01004572,E09000032
E01004573,E09000032
E01004574,E09000032
E01004575,E09000032
E01004576,E09000032
E01004577,E09000032
E01004579,E09000032
E01004580,E09000032
E01004581,E09000032
E01004582,E09000032
E01004583,E09000032
E01004584,E09000032
E01004585,E09000032
E01004586,E09000032
E01004587,E09000032
E01004588,E09000032
E01004589,E09000032
E01004590,E09000032
E01004591,E09000032
E01004592,E09000032
E01004593,E09000032
E01004594,E09000032
E01004595,E09000032
E01004596,E09000032
E01004597,E09000032
E01004598,E09000032
E01004599,E09000032
E01004600,E09000032
E01004601,E09000032
E01004602,E09000032
E01004604,E09000032
E01004605,E09000032
E01004606,E09000032
E01004607,E09000032
E01004608,E09000032
E01004609,E09000032
E01004610,E09000032
E01004611,E09000032
E01004612,E09000032
E01004613,E09000032
E01004614,E09000032
E01004615,E09000032
E01004616,E09000032
E01004617,E09000032
E01004618,E09000032
E01004619,E09000032
E01004620,E09000032
E01004621,E09000032
E01004622,E09000032
E01004623,E09000032
E01004624,E09000032
E01004625,E09000032
E01004626,E09000032
E01004627,E09000032
E01004628,E09000032
E01004629,E09000032
E01004630,E09000032
E01004631,E09000032
E01004632,E09000032
E01004633,E09000032
E01004634,E09000032
E01004635,E09000032
E01004636,E09000032
E01004637,E09000032
E01004638,E09000032
E01004639,E09000032
E01004640,E09000032
E01004641,E09000032
E01004642,E09000032
E01004643,E09000032
E01004644,E09000032
E01004645,E09000032
E01004646,E09000033
E01004647,E09000033
E01004648,E09000033
E01004649,E09000033
E01004650,E09000033
E01004651,E09000033
E01004652,E09000033
E01004653,E09000033
E01004654,E09000033
E01004656,E09000033
E01004657,E09000033
E01004658,E09000033
E01004659,E09000033
E01004660,E09000033
E01004661,E09000033
E01004662,E09000033
E01004663,E09000033
E01004665,E09000033
E01004666,E09000033
E01004667,E09000033
E01004668,E09000033
E01004669,E09000033
E01004670,E09000033
E01004674,E09000033
E01004675,E09000033
E01004676,E09000033
E01004677,E09000033
E01004678,E09000033
E01004679,E09000033
E01004680,E09000033
E01004681,E09000033
E01004682,E09000033
E01004683,E09000033
E01004684,E09000033
E01004686,E09000033
E01004687,E09000033
E01004688,E09000033
E01004689,E09000033
E01004690,E09000033
E01004691,E09000033
E01004692,E09000033
E01004693,E09000033
E01004694,E09000033
E01004695,E09000033
E01004696,E09000033
E01004697,E09000033
E01004698,E09000033
E01004699,E09000033
E01004700,E09000033
E01004701,E09000033
E01004702,E09000033
E01004703,E09000033
E01004705,E09000033
E01004706,E09000033
E01004707,E09000033
E01004708,E09000033
E01004709,E09000033
E01004710,E09000033
E01004711,E09000033
E01004712,E09000033
E01004713,E09000033
E01004714,E09000033
E01004715,E09000033
E01004716,E09000033
E01004717,E09000033
E01004718,E09000033
E01004719,E09000033
E01004720,E09000033
E01004721,E09000033
E01004722,E09000033
E01004723,E09000033
E01004724,E09000033
E01004725,E09000033
E01004726,E09000033
E01004727,E09000033
E01004728,E09000033
E01004729,E09000033
E01004730,E09000033
E01004731,E09000033
E01004732,E09000033
E01004733,E09000033
E01004734,E09000033
E01004735,E09000033
E01004736,E09000033
E01004737,E09000033
E01004738,E09000033
E01004739,E09000033
E01004740,E09000033
E01004741,E09000033
E01004742,E09000033
E01004743,E09000033
E01004744,E09000033
E01004745,E09000033
E01004746,E09000033
E01004747,E09000033
E01004748,E09000033
E01004749,E09000033
E01004750,E09000033
E01004751,E09000033
E01004752,E09000033
E01004753,E09000033
E01004754,E09000033
E01004755,E09000033
E01004756,E09000033
E01004757,E09000033
E01004760,E09000033
E01004761,E09000033
E01004762,E09000033
E01004763,E09000033
E01004765,E09000033
E01032512,E09000033
E01032513,E09000033
E01032562,E09000006
E01032563,E09000006
E01032564,E09000023
E01032565,E09000023
E01032566,E09000004
E01032567,E09000011
E01032568,E09000006
E01032569,E09000008
E01032570,E09000006
E01032572,E09000009
E01032573,E09000018
E01032574,E09000010
E01032575,E09000014
E01032576,E09000015
E01032577,E09000017
E01032579,E09000023
E01032580,E09000002
E01032581,E09000026
E01032582,E09000022
E01032583,E09000028
E01032584,E09000028
E01032623,E09000029
E01032637,E09000028
E01032638,E09000028
E01032639,E09000028
E01032640,E09000028
E01032646,E09000028
E01032719,E09000028
E01032720,E09000028
E01032722,E09000028
E01032739,E09000001
E01032740,E09000001
E01032741,E09000016
E01032742,E09000016
E01032743,E09000009
E01032744,E09000009
E01032764,E09000030
E01032765,E09000030
E01032766,E09000030
E01032767,E09000030
E01032768,E09000030
E01032769,E09000030
E01032770,E09000030
E01032771,E09000030
E01032772,E09000030
E01032773,E09000030
E01032774,E09000030
E01032775,E09000030
E01032776,E09000030
E01032777,E09000030
E01032778,E09000030
E01032779,E09000030
E01032780,E09000030
E01032781,E09000030
E01032782,E09000030
E01032783,E09000030
E01032784,E09000030
E01032785,E09000030
E01032786,E09000030
E01032787,E09000030
E01032788,E09000013
E01032789,E09000013
E01032790,E09000013
E01032803,E09000028
E01032805,E09000028
E01032834,E09000028
E01033000,E09000018
E01033030,E09000018
E01033081,E09000018
E01033082,E09000018
E01033083,E09000018
E01033084,E09000018
E01033085,E09000014
E01033086,E09000014
E01033093,E09000032
E01033098,E09000032
E01033099,E09000032
E01033100,E09000032
E01033101,E09000032
E01033132,E09000032
E01033133,E09000032
E01033135,E09000032
E01033146,E09000010
E01033148,E09000010
E01033150,E09000010
E01033151,E09000010
E01033153,E09000031
E01033207,E09000022
E01033208,E09000022
E01033320,E09000023
E01033322,E09000023
E01033324,E09000023
E01033325,E09000023
E01033327,E09000023
E01033341,E09000023
E01033424,E09000005
E01033455,E09000005
E01033456,E09000005
E01033457,E09000005
E01033463,E09000005
E01033464,E09000005
E01033485,E09000005
E01033486,E09000019
E01033487,E09000019
E01033488,E09000019
E01033489,E09000019
E01033490,E09000019
E01033491,E09000019
E01033492,E09000019
E01033493,E09000019
E01033494,E09000019
E01033568,E09000021
E01033569,E09000021
E01033570,E09000027
E01033571,E09000027
E01033572,E09000003
E01033573,E09000003
E01033574,E09000025
E01033575,E09000025
E01033576,E09000025
E01033577,E09000025
E01033578,E09000025
E01033579,E09000025
E01033580,E09000025
E01033581,E09000025
E01033582,E09000025
E01033583,E09000025
E01033584,E09000025
E01033585,E09000025
E01033586,E09000025
E01033587,E09000002
E01033588,E09000002
E01033589,E09000026
E01033590,E09000026
E01033591,E09000026
E01033592,E09000026
E01033593,E09000033
E01033594,E09000033
E01033595,E09000033
E01033596,E09000033
E01033597,E09000033
E01033598,E09000033
E01033599,E09000033
E01033600,E09000033
E01033601,E09000033
E01033602,E09000033
E01033603,E09000033
E01033604,E09000033
E01033605,E09000033
E01033606,E09000033
E01033607,E09000033
E01033608,E09000033
E01033698,E09000012
E01033699,E09000012
E01033700,E09000012
E01033701,E09000012
E01033702,E09000012
E01033703,E09000012
E01033704,E09000012
E01033705,E09000012
E01033706,E09000012
E01033707,E09000012
E01033708,E09000012
E01033709,E09000012
E01033710,E09000012
E01033711,E09000012
E01033712,E09000012
E01033713,E09000012
E01033724,E09000017
E01033725,E09000017
E01033726,E09000011
E01033727,E09000011
E01033728,E09000011
E01033729,E09000011
E01033730,E09000011
E01033731,E09000011
E01033732,E09000011
E01033733,E09000011
E01033734,E09000011
E01033735,E09000011
E01033736,E09000011
E01033737,E09000011
E01033738,E09000011
E01033739,E09000011
E01033740,E09000011
E01033741,E09000011
E01033742,E09000011
E01033743,E09000011
E01033744,E09000011
E01033745,E09000011
E01033746,E09000011
